year,exporter,flow,importer,resource,weight (kg),value (US$),exporterISO,importerISO,exporter continent,importer continent
2024,Netherlands,Export,Lithuania,Oil,8861.0,6190.134,NLD,LTU,Europe,Europe
2024,Netherlands,Export,Luxembourg,Oil,11087.0,7591.817,NLD,LUX,Europe,Europe
2024,Netherlands,Export,Malta,Oil,2445.0,1625.735,NLD,MLT,Europe,Europe
2024,Netherlands,Export,Norway,Oil,1.0,10.824,NLD,NOR,Europe,Europe
2024,Netherlands,Export,Pakistan,Oil,1.0,1.082,NLD,PAK,Europe,Asia
2024,Netherlands,Export,Poland,Oil,21454.0,14402.154,NLD,POL,Europe,Europe
2024,Netherlands,Export,Portugal,Oil,3079.0,2108.477,NLD,PRT,Europe,Europe
2024,Netherlands,Export,Romania,Oil,2859.0,1927.72,NLD,ROU,Europe,Europe
2024,Netherlands,Export,Slovakia,Oil,5631.0,3944.194,NLD,SVK,Europe,Europe
2024,Netherlands,Export,Slovenia,Oil,6681.0,4727.838,NLD,SVN,Europe,Europe
2024,Netherlands,Export,South Africa,Oil,20.0,1731.809,NLD,ZAF,Europe,Africa
2024,Netherlands,Export,Spain,Oil,12871.0,8595.183,NLD,ESP,Europe,Europe
2024,Netherlands,Export,Sweden,Oil,6808.0,4570.893,NLD,SWE,Europe,Europe
2024,Netherlands,Export,United Kingdom,Oil,26242982.0,14216749.122,NLD,GBR,Europe,Europe
2024,Netherlands,Export,USA,Oil,12483000.0,9579519.506,NLD,USA,Europe,North America
2024,New Zealand,Export,Australia,Oil,64845000.0,43367288.507,NZL,AUS,Oceania,Oceania
2024,New Zealand,Export,China,Oil,216141000.0,121206818.078,NZL,CHN,Oceania,Asia
2024,New Zealand,Export,Cook Isds,Oil,520.607,306.38,NZL,COK,Oceania,Oceania
2024,New Zealand,Export,Rep. of Korea,Oil,17291000.0,10107568.592,NZL,KOR,Oceania,Asia
2024,New Zealand,Export,Singapore,Oil,410367000.0,242576040.552,NZL,SGP,Oceania,Asia
2024,New Zealand,Export,Thailand,Oil,10736000.0,6101487.553,NZL,THA,Oceania,Asia
2024,New Zealand,Export,Tonga,Oil,161.532,95.063,NZL,TON,Oceania,Oceania
2024,Norway,Export,Bulgaria,Oil,600620000.0,350771049.733,NOR,BGR,Europe,Europe
2024,Norway,Export,Canada,Oil,501901000.0,286650962.337,NOR,CAN,Europe,North America
2024,Norway,Export,China,Oil,1853931200.0,1153903805.705,NOR,CHN,Europe,Asia
2024,Norway,Export,Croatia,Oil,146505000.0,91458413.283,NOR,HRV,Europe,Europe
2024,Norway,Export,Denmark,Oil,827683300.0,520492600.22,NOR,DNK,Europe,Europe
2024,Norway,Export,Finland,Oil,7055355000.0,4108239164.806,NOR,FIN,Europe,Europe
2024,Norway,Export,France,Oil,2727709000.0,1651328992.336,NOR,FRA,Europe,Europe
2024,Norway,Export,Germany,Oil,8208059000.0,4889277996.533,NOR,DEU,Europe,Europe
2024,Norway,Export,Greece,Oil,1418678000.0,826568580.626,NOR,GRC,Europe,Europe
2024,Norway,Export,Indonesia,Oil,75173300.0,46446542.842,NOR,IDN,Europe,Asia
2024,Norway,Export,Italy,Oil,1886700000.0,1069342045.39,NOR,ITA,Europe,Europe
2024,Norway,Export,Rep. of Korea,Oil,181478800.0,111689354.553,NOR,KOR,Europe,Asia
2024,Norway,Export,Lithuania,Oil,1302985000.0,771404167.789,NOR,LTU,Europe,Europe
2024,Norway,Export,Netherlands,Oil,12551761500.0,7381923070.498,NOR,NLD,Europe,Europe
2024,Norway,Export,Poland,Oil,11176228000.0,6613915929.758,NOR,POL,Europe,Europe
2024,Norway,Export,Portugal,Oil,333256000.0,212839160.126,NOR,PRT,Europe,Europe
2024,Norway,Export,Romania,Oil,509926000.0,291122344.626,NOR,ROU,Europe,Europe
2024,Norway,Export,Spain,Oil,738544000.0,445727918.447,NOR,ESP,Europe,Europe
2024,Norway,Export,Sweden,Oil,8355076400.0,5337436280.696,NOR,SWE,Europe,Europe
2024,Norway,Export,Türkiye,Oil,809804000.0,456862182.036,NOR,TUR,Europe,Asia
2024,Norway,Export,United Kingdom,Oil,22555836700.0,12989933655.485,NOR,GBR,Europe,Europe
2024,Norway,Export,USA,Oil,195303000.0,126798206.003,NOR,USA,Europe,North America
2024,Netherlands,Export,Azerbaijan,Gas,18927.0,14312.317,NLD,AZE,Europe,Asia
2024,Netherlands,Export,Austria,Gas,2192720.0,1121157.822,NLD,AUT,Europe,Europe
2024,Netherlands,Export,Czechia,Gas,4265740.0,2253097.236,NLD,CZE,Europe,Europe
2024,Netherlands,Export,Denmark,Gas,1740450.0,1195677.552,NLD,DNK,Europe,Europe
2024,Netherlands,Export,Finland,Gas,24398300.0,18055754.538,NLD,FIN,Europe,Europe
2024,Netherlands,Export,France,Gas,301509.0,52767.13,NLD,FRA,Europe,Europe
2024,Netherlands,Export,Georgia,Gas,18909.0,14299.328,NLD,GEO,Europe,Asia
2024,Netherlands,Export,Germany,Gas,165507000.0,77480219.061,NLD,DEU,Europe,Europe
2024,Netherlands,Export,Greece,Gas,138233.0,94497.226,NLD,GRC,Europe,Europe
2024,Netherlands,Export,Jordan,Gas,18891.0,14285.257,NLD,JOR,Europe,Asia
2024,Netherlands,Export,Mauritius,Gas,18891.0,14285.257,NLD,MUS,Europe,Africa
2024,Netherlands,Export,Oman,Gas,2.0,1.082,NLD,OMN,Europe,Asia
2024,Netherlands,Export,Norway,Gas,22635900.0,14383036.315,NLD,NOR,Europe,Europe
2024,Netherlands,Export,Pakistan,Gas,18892.0,14286.34,NLD,PAK,Europe,Asia
2024,Netherlands,Export,Poland,Gas,5894070.0,2113465.828,NLD,POL,Europe,Europe
2024,Netherlands,Export,Slovakia,Gas,2341400.0,1646707.655,NLD,SVK,Europe,Europe
2024,Netherlands,Export,Spain,Gas,14660700.0,5939731.626,NLD,ESP,Europe,Europe
2024,Netherlands,Export,Sweden,Gas,44100200.0,14526664.955,NLD,SWE,Europe,Europe
2024,Netherlands,Export,Switzerland,Gas,4857950.0,2640134.841,NLD,CHE,Europe,Europe
2024,Netherlands,Export,Tunisia,Gas,18891.0,14285.257,NLD,TUN,Europe,Africa
2024,New Zealand,Export,Cook Isds,Gas,4500.0,3150.991,NZL,COK,Oceania,Oceania
2024,Norway,Export,Dominican Rep.,Gas,36809800.0,19783423.264,NOR,DOM,Europe,North America
2024,Norway,Export,Finland,Gas,1021524240.0,495010651.946,NOR,FIN,Europe,Europe
2024,Norway,Export,France,Gas,881490400.0,436439375.131,NOR,FRA,Europe,Europe
2024,Norway,Export,Germany,Gas,266699820.0,143150154.069,NOR,DEU,Europe,Europe
2024,Norway,Export,Greece,Gas,68139900.0,39715557.548,NOR,GRC,Europe,Europe
2024,Norway,Export,Iceland,Gas,15879.0,24447.21,NOR,ISL,Europe,Europe
2024,Norway,Export,Lithuania,Gas,696594300.0,327241299.915,NOR,LTU,Europe,Europe
2024,Norway,Export,Netherlands,Gas,953889800.0,354581331.872,NOR,NLD,Europe,Europe
2024,Norway,Export,Poland,Gas,62839200.0,32841919.004,NOR,POL,Europe,Europe
2024,Norway,Export,Spain,Gas,188725300.0,64118768.447,NOR,ESP,Europe,Europe
2024,Norway,Export,Sweden,Gas,100214690.0,93869013.177,NOR,SWE,Europe,Europe
2024,Norway,Export,Türkiye,Gas,65139600.0,41103069.43,NOR,TUR,Europe,Asia
2024,Norway,Export,United Kingdom,Gas,130990909.0,75652477.056,NOR,GBR,Europe,Europe
2024,Norway,Export,USA,Gas,174396400.0,100333347.246,NOR,USA,Europe,North America
2024,South Africa,Export,Angola,Coal,21628.827,3513.525,ZAF,AGO,Africa,Africa
2024,South Africa,Export,Australia,Coal,175775.102,66399.342,ZAF,AUS,Africa,Oceania
2024,South Africa,Export,Bahrain,Coal,28030650.659,4738522.38,ZAF,BHR,Africa,Asia
2024,South Africa,Export,Bangladesh,Coal,363004245.918,62978018.119,ZAF,BGD,Africa,Asia
2024,South Africa,Export,Belgium,Coal,29343090.341,4594357.627,ZAF,BEL,Africa,Europe
2024,South Africa,Export,Botswana,Coal,573020.049,117393.58,ZAF,BWA,Africa,Africa
2024,South Africa,Export,Brazil,Coal,62343571.726,24808418.971,ZAF,BRA,Africa,South America
2024,South Africa,Export,Cambodia,Coal,103594648.277,16499635.706,ZAF,KHM,Africa,Asia
2024,South Africa,Export,Cameroon,Coal,1702.557,266.576,ZAF,CMR,Africa,Africa
2024,South Africa,Export,Canada,Coal,50203804.924,8486847.348,ZAF,CAN,Africa,North America
2024,South Africa,Export,China,Coal,316048968.343,53427322.099,ZAF,CHN,Africa,Asia
2024,South Africa,Export,Congo,Coal,64955968.781,11119884.696,ZAF,COG,Africa,Africa
2024,South Africa,Export,Dem. Rep. of the Congo,Coal,87993890.409,14538175.123,ZAF,COD,Africa,Africa
2024,South Africa,Export,Ethiopia,Coal,0.349,0.055,ZAF,ETH,Africa,Africa
2024,South Africa,Export,France,Coal,64439419.545,10893347.953,ZAF,FRA,Africa,Europe
2024,South Africa,Export,Djibouti,Coal,112759665.695,19061783.689,ZAF,DJI,Africa,Africa
2024,South Africa,Export,Germany,Coal,608197639.76,102996737.416,ZAF,DEU,Africa,Europe
2024,South Africa,Export,Ghana,Coal,41769.212,15463.682,ZAF,GHA,Africa,Africa
2024,South Africa,Export,Greece,Coal,0.0,10164.978,ZAF,GRC,Africa,Europe
2024,South Africa,Export,Guinea,Coal,75.18,29.917,ZAF,GIN,Africa,Africa
2024,South Africa,Export,Indonesia,Coal,46911.781,7345.161,ZAF,IDN,Africa,Asia
2024,South Africa,Export,Ireland,Coal,47489895.028,8028101.145,ZAF,IRL,Africa,Europe
2024,South Africa,Export,Israel,Coal,431826260.302,72999318.619,ZAF,ISR,Africa,Asia
2024,South Africa,Export,Italy,Coal,390563630.917,66001673.326,ZAF,ITA,Africa,Europe
2024,South Africa,Export,Japan,Coal,2235755635.394,377949775.204,ZAF,JPN,Africa,Asia
2024,South Africa,Export,Kenya,Coal,312538569.597,51636555.544,ZAF,KEN,Africa,Africa
2024,South Africa,Export,Rep. of Korea,Coal,3128017629.296,528411316.712,ZAF,KOR,Africa,Asia
2024,South Africa,Export,Kuwait,Coal,51375789.132,8684968.807,ZAF,KWT,Africa,Asia
2024,South Africa,Export,Lesotho,Coal,16795634.579,2646613.435,ZAF,LSO,Africa,Africa
2024,South Africa,Export,Latvia,Coal,0.349,0.055,ZAF,LVA,Africa,Europe
2024,South Africa,Export,Liberia,Coal,0.137,0.055,ZAF,LBR,Africa,Africa
2024,South Africa,Export,Madagascar,Coal,230463960.354,39012832.79,ZAF,MDG,Africa,Africa
2024,South Africa,Export,Malawi,Coal,43149.004,8697.584,ZAF,MWI,Africa,Africa
2024,South Africa,Export,Malaysia,Coal,359403526.747,60756408.239,ZAF,MYS,Africa,Asia
2024,South Africa,Export,Mauritius,Coal,477005287.918,80810902.51,ZAF,MUS,Africa,Africa
2024,South Africa,Export,Morocco,Coal,361958609.102,61188339.54,ZAF,MAR,Africa,Africa
2024,South Africa,Export,Mozambique,Coal,897629047.389,158726412.615,ZAF,MOZ,Africa,Africa
2024,South Africa,Export,Oman,Coal,16207322.737,2673282.303,ZAF,OMN,Africa,Asia
2024,South Africa,Export,Namibia,Coal,3644931.629,789986.422,ZAF,NAM,Africa,Africa
2024,South Africa,Export,Netherlands,Coal,1171493580.308,196599328.278,ZAF,NLD,Africa,Europe
2024,South Africa,Export,New Zealand,Coal,0.0,39946.606,ZAF,NZL,Africa,Oceania
2024,South Africa,Export,Nigeria,Coal,58077.447,23111.013,ZAF,NGA,Africa,Africa
2024,South Africa,Export,Pakistan,Coal,1759490203.897,295134693.402,ZAF,PAK,Africa,Asia
2024,South Africa,Export,Poland,Coal,36228732.98,6124393.855,ZAF,POL,Africa,Europe
2024,South Africa,Export,Portugal,Coal,882933.713,138244.24,ZAF,PRT,Africa,Europe
2024,South Africa,Export,Qatar,Coal,32072.954,12762.931,ZAF,QAT,Africa,Asia
2024,South Africa,Export,Romania,Coal,0.0,63696.79,ZAF,ROU,Africa,Europe
2024,South Africa,Export,Saudi Arabia,Coal,41606941.055,7274588.858,ZAF,SAU,Africa,Asia
2024,South Africa,Export,Senegal,Coal,156597806.937,29464147.416,ZAF,SEN,Africa,Africa
